order_id,product_id,product_name,category,supplier_name,quantity,unit_price,total_amount,currency,order_date,delivery_date,country,address,order_status,payment_method,warehouse_code,lead_time_days,discount_pct,customer_email,customer_rating
ORD-000109,PRD-0028,Mechanical Keyboard,Apparel,Logistics Pro S.A.,136.0,505.67,68771.12,USD,2022-10-22,2022-12-01,Peru,Lima,Deliverd,Cash,Unknown,1.0,10.7,luis.p@gmail.com,2.7
ORD-000110,PRD-0005,Solar Panel 250W,Industrial,Global Cargo Ltda,332.0,205.74,68305.68,COP,2022-12-28,2023-02-09,Peru,Cusco,Cancelled,Bank Transfer,WH-SCL-05,35.0,38.6,carlos.r@gmail.com,2.6
ORD-000111,PRD-0034,Protein Powder 2kg,Personal Care,FastShip Colombia,259.0,434.76,,MXN,2022-07-19,2022-08-26,Colombia,Cali,Cancelled,PayPal,WH-SCL-05,14.0,13.4,ana.m@yahoo.com,4.7
ORD-000112,PRD-0041,Bluetooth Speaker,Electronics,Global Cargo Ltda,146.0,1732.43,252934.78,BRL,2024-04-23,2024-06-07,Mexico,Monterrey,Pending,Credit Card,WH-SCL-05,35.0,25.1,carlos.r@yahoo.com,1.7
ORD-000113,PRD_0045,Industrial Drill,Industrial,Logisticss Pro S.A.,249.0,1114.83,277592.67,MXN,2023-04-17,2023-04-24,Peru,Arequipa,Returned,PayPal,WH-LIM-04,30.0,39.0,sofia.v@gmail.com,2.7
ORD-000114,PRD-0019,Bluetooth Speaker,Apparel,FastShip Colombia,303.0,1323.045,,COP,2023-05-23,2023-07-20,Chile,Valparaíso,Cancelled,Credit Card,WH-BOG-01,36.0,16.3,maria.g@gmail.com,3.0
ORD-000115,PRD-0037,Mechanical Keyboard,Apparel,Global Cargo Ltda,92221.0,86.62,7988183.02,COP,2022-06-15,2022-08-14,Brasil,São Paulo,Delivered,Bank Transfer,WH-SCL-05,22.0,19.1,sofia.v@yahoo.com,4.6
ORD-000116,PRD-0004,Office Chair Ergonomic,Electronics,Pacific Trade SAS,355.0,2230.3,791756.5,COP,2023-08-14,2023-08-25,Mexico,Ciudad de México,Pending,Bank Transfer,WH-BOG-01,15.0,13.4,john.d@company.co,2.8
ORD-000117,PRD-0020,Wireless Headset,Food & Beverage,Global Cargo Ltda,275.0,1733.68,476762.0,COP,2022-08-28,2022-09-06,Brasil,Brasília,Pending,PayPal,WH-CAL-03,32.0,37.1,luis.p@outlook.com,4.9
ORD-000118,PRD-0043,Wireless Headset,Food & Beverage,Logistics Pro S.A.,431.0,1522.34,656128.54,MXN,2023-02-05,,Colombia,Medellín,Returned,Credit Card,WH-MED-02,25.0,14.1,carlos.r@yahoo.com,4.2
ORD-000119,PRD-0028,Mechanical Keyboard,Electronics,Pacific Trade SAS,46.0,1323.045,-16598.64,BRL,2022-10-08,2022-10-27,Colombia,Medellín,Returned,Bank Transfer,WH-101,41.0,26.2,ana.m@yahoo.com,3.0
ORD-000120,PRD-0039,Mechanical Keyboard,Food & Beverage,Logistics Pro S.A.,44017.0,2196.4,96678938.8,MXN,2024-01-10,2024-02-02,Brasil,São Paulo,In Transit,Bank Transfer,WH-CAL-03,24.0,32.9,,1.6
ORD-000121,PRD-0036,Bluetooth Speaker,Personal Care,Andean Freight Co.,246.0,1107.64,272479.44,MXN,2022-12-19,,Mexico,Mexico | Monterrey | 06600,Delivered,Credit Card,WH-LIM-04,43.0,4.8,sofia.v@gmail.com,1.8
ORD-000122,PRD-0023,Laptop Pro 15,Personal Care,Pacific Trade SAS,420.0,295298.05,124025181.0,USD,2022-07-22,2022-09-15,Brasil,São Paulo,In Transit,PayPal,WH-LIM-04,8.0,19.8,sofia.v@gmail.com,2.8
ORD-000123,PRD-0029,Safety Gloves L,Apparel,Andean Freight Co.,98362.0,1648.08,162108444.96,BRL,2022-07-28,2022-08-08,Mexico,Monterrey,In Transit,PayPal,WH-SCL-05,42.0,26.7,luis.p@outlook.com,3.0
ORD-000124,PRD-0002,Office Chair Ergonomic,Electronics,Global Cargo Ltda,385.0,737.44,283914.4,MXN,2022-02-06,2022-03-06,Peru,Arequipa,In Transit,Cash,WH-LIM-04,32.0,19.6,ana.m@company.co,2.1
ORD-000125,PRD-0044,Industrial Drill,Personal Care,LOGISTICS PRO S.A.,457.0,2479.9,1133314.3,COP,2023-05-23,2023-05-29,Brasil,"Brasil, São Paulo, 01310-100",Cancelled,PayPal,WH-SCL-05,-5.0,22.9,sofia.v@yahoo.com,2.4
ORD-000126,PRD-0028,Safety Gloves L,Personal Care,Global Cargo Ltda,48.0,687.05,32978.4,BRL,2023-03-06,2023-04-28,Brasil,Brasília,Pending,PayPal,WH-BOG-01,12.0,38.5,sofia.v@company.co,1.8
ORD-000127,PRD-0048,LED Strip 5m,Electronics,Global Cargo Ltda,208.0,1993.63,414675.04,BRL,2024-05-14,2024-05-25,Colombia,Medellín,Delivered,PayPal,WH-BOG-01,5.0,14.5,sofia.v@yahoo.com,1.5
ORD-000128,PRD-0050,Solar Panel 250W,Electronics,Pacific Trade SAS,112.0,1101.49,123366.88,BRL,2024-12-28,2025-01-18,Peru,Arequipa,Pending,Cash,WH-SCL-05,4.0,9.6,sofia.v@outlook.com,1.9
ORD-000129,P-123,Coffee Maker 12cup,Food & Beverage,Andean Freight Co.,18.0,1231.77,22171.86,MXN,2024-05-15,2024-07-07,Brasil,Rio de Janeiro,Returned,PayPal,WH-MED-02,9.0,20.4,carlos.r@yahoo.com,3.6
ORD-000130,PRD-0027,Industrial Drill,Apparel,Global Cargo Ltda,484.0,62.31,30158.04,COP,2022-07-02,2022-08-16,Peru,Cusco,Pending,Credit Card,WH-637,30.0,9.0,john.d@outlook.com,1.8
ORD-000131,PRD-0047,LED Strip 5m,Electronics,Pacific Trade SAS,44.0,1323.045,-38100.92,COP,2024-02-25,2024-03-13,Chile,Chile | Valparaíso | 8320000,Returned,Credit Card,WH-615,26.0,35.7,,3.1
ORD-000132,PRD-0003,Wireless Headset,Food & Beverage,Global Cargo Ltda,458.0,2375.38,1087924.04,BRL,2022-04-19,2022-05-01,Brasil,Rio de Janeiro,Cancelled,Cash,WH-LIM-04,10.0,34.7,luis.p@outlook.com,5.0
ORD-000132,PRD-0005,Safety Gloves L,Electronics,Logistics Pro S.A.,79.0,1323.045,-42599.17,MXN,2022-01-12,2022-02-21,Chile,"Calle 821, Santiago (Chile) 8320000",Delivered,PayPal,WH-MED-02,6.0,20.4,sofia.v@yahoo.com,4.2
ORD-000133,PRD-0009,Industrial Drill,Industrial,Global Cargo Ltda,315.0,1285.79,405023.85,COP,2024-10-11,2024-10-17,Peru,Peru | Arequipa | 15001,Pending,PayPal,WH-BOG-01,33.0,26.4,john.d@gmail.com,3.0
ORD-000134,PRD-0026,Laptop Pro 15,Personal Care,Andean Freight Co.,96.0,652.0,62592.0,USD,2022-12-01,,Peru,Arequipa,Returned,Cash,WH-CAL-03,44.0,5.0,,2.7
ORD-000135,PRD-0013,Office Chair Ergonomic,Electronics,Andean Freight Co.,104.0,837.96,87147.84,BRL,2024-01-05,2024-06-09,Brasil,"Brasil, Rio de Janeiro, 01310-100",Cancelled,Credit Card,WH-CAL-03,42.0,19.8,sofia.v@company.co,3.0
ORD-000136,PRD-0015,Solar Panel 250W,Personal Care,Andean Freight Co.,427.0,1183.45,505333.15,COP,2023-08-02,2023-09-02,Mexico,Guadalajara,Cancelled,Bank Transfer,WH-CAL-03,11.0,20.1,carlos.r@yahoo.com,2.4
ORD-000137,prd-0012,Coffee Maker 12cup,Personal Care,Andean Freight Co.,401.0,2059.91,5271.45,COP,2024-01-11,2024-02-09,Colombia,Medellín,In Transit,PayPal,Unknown,19.0,14.9,sofia.v@yahoo.com,1.9
ORD-000138,PRD-0027,Protein Powder 2kg,Electronics,Pacific Trade SAS,85.0,2306.68,196067.8,MXN,2024-05-08,2024-06-13,Brasil,São Paulo,Returned,PayPal,WH-SCL-05,29.0,31.3,john.d@gmail.com,4.0
ORD-000139,PRD-0019,Safety Gloves L,Apparel,Andean Freight co.,372.0,2104.75,782967.0,USD,2022-04-08,2022-05-07,Colombia,Bogotá,Returned,Bank Transfer,WH-SCL-05,34.0,20.7,ana.m@gmail.com,1.4
ORD-000140,PRD-0014,Protein Powder 2kg,Personal Care,Global Cargo Ltda,486.0,365.14,177458.04,COP,2024-11-17,2024-12-01,Colombia,Cali,Returned,Credit Card,WH-BOG-01,20.0,19.4,luis.p@company.co,1.9
ORD-000141,PRD-0008,Solar Panel 250W,Personal Care,Global Cargo Ltda,391.0,1669.72,652860.52,USD,2024-04-18,2024-05-10,Peru,Cusco,Delivered,Cash,WH-SCL-05,35.0,22.8,carlos.r@gmail.com,2.1
ORD-000142,PRD-0038,Protein Powder 2kg,Personal Care,Logisticss Pro S.A.,271.0,252.84,68519.64,MXN,2022-07-03,2022-08-16,Chile,Santiago,Deliverd,Credit Card,WH-CAL-03,8.0,23.9,luis.p@company.co,3.2
ORD-000143,PRD_0045,Safety Gloves L,Personal Care,FastShip Colombia,229.0,2419.94,554166.26,COP,2024-05-17,2024-05-20,Chile,Santiago,Cancelld,Cash,WH-CAL-03,33.0,21.4,sofia.v@gmail.com,4.5
ORD-000144,PRD-0021,LED Strip 5m,Industrial,Global Cargo Ltda,259.0,1323.045,,USD,2022-12-22,2023-02-06,Chile,"Concepción, Chile - CP 8320000",Cancelled,Cash,WH-SCL-05,45.0,14.8,,3.8
ORD-000145,PRD-0041,Coffee Maker 12cup,Food & Beverage,Global Cargo Ltda.,101.0,696.98,70394.98,COP,2022-12-26,2022-12-31,Chile,Concepción,Delivered,Cash,WH-BOG-01,42.0,17.3,sofia.v@company.co,3.9
ORD-000146,PRD-0035,Protein Powder 2kg,Personal Care,FastShip Colombia,85.0,74.54,6335.9,USD$,2023-05-28,2023-06-19,Chile,Santiago,Delivered,Credit Card,WH-BOG-01,45.0,36.8,sofia.v@company.co,2.2
ORD-000147,PRD-0049,Running Shoes M,Electronics,Andean Freight Co.,401.0,1323.045,-193406.31,USD,2022-05-19,2022-07-16,Chile,Valparaíso,In Transit,Credit Card,WH-LIM-04,23.0,31.0,john.d@outlook.com,3.0
ORD-000148,prd-0012,Solar Panel 250W,Apparel,Logistics Pro S.A.,308.0,842.47,259480.76,USD,2024-07-19,2024-08-20,Mexico,Guadalajara,Pending,PayPal,WH-BOG-01,2.0,17.6,john.d@gmail.com,1.9
ORD-000149,PRD-0036,Safety Gloves L,APPAREL,FastShip Colombia,157.0,432.54,67908.78,BRL,2022-05-14,2022-05-23,Chile,Valparaíso,In Transit,Bank Transfer,WH-MED-02,18.0,38.7,carlos.r@company.co,2.6
ORD-000150,PRD-0024,Protein Powder 2kg,Personal Care,Andean Freight Co.,333.0,2158.6,718813.8,BRL,2022-11-18,2022-12-24,Colombia,Cali,Cancelled,Cash,WH-LIM-04,18.0,9.4,carlos.r@outlook.com,4.1
ORD-000151,PRD-0005,Industrial Drill,Food & Beverage,Global Cargo Ltda,367.0,1323.045,,MXN,2024-07-04,,Peru,Lima,In Transit,PayPal,WH-BOG-01,45.0,34.1,,2.7
ORD-000152,PRD-0050,Mechanical Keyboard,Unknown,FastShip Colombia,468.0,514.49,240781.32,COP,2024-08-30,2024-09-28,Colombia,Cali,Returned,Bank Transfer,WH-LIM-04,43.0,14.7,,2.6
ORD-000153,PRD-0014,Coffee Maker 12cup,Personal Care,FastShip Colombia,259.0,2019.88,,BRL,2024-07-31,,Peru,Cusco,In Transit,Bank Transfer,WH-LIM-04,45.0,37.8,john.d@outlook.com,4.6
ORD-000154,PRD-0049,Solar Panel 250W,Personal Care,Andean Freight Co.,328.0,1866.16,612100.48,USD,2023-05-29,2023-06-19,Peru,Lima,Cancelled,Cash,WH-BOG-01,8.0,3.1,maria.g@company.co,3.7
ORD-000155,PRD-0041,Solar Panel 250W,Industrial,Pacific Trade SAS,192.0,1323.045,,US Dollar,2023-11-22,2023-11-27,Mexico,Ciudad de México,Pending,Bank Transfer,WH-LIM-04,14.0,0.6,,2.1
ORD-000156,PRD-0000,Running Shoes M,Electronics,Pacific Trade SAS,357.0,336.66,120187.62,MXN,2024-09-14,,Peru,Cusco,Delivered,Credit Card,WH-MED-02,24.0,15.0,sofia.v@company.co,3.6
ORD-000157,PRD-0027,LED Strip 5m,Food & Beverage,Logistics Pro S.A.,369.0,462.95,170828.55,BRL,2022-05-24,2022-06-03,Colombia,Cali,In Transit,PayPal,WH-MED-02,16.0,38.7,ana.m@gmail.com,2.9
ORD-000158,PRD-0028,Wireless Headset,Unknown,Global Cargo Ltda,238.0,1204.71,286720.98,COP,2022-11-13,,Brasil,Rio de Janeiro,Pending,Cash,WH-LIM-04,8.0,7.8,sofia.v@outlook.com,3.8
ORD-000159,PRD-0048,Safety Gloves L,APPAREL,Logistics Pro S.A.,349.0,1658.2,578711.8,USD,2024-02-27,2024-04-25,Mexico,Ciudad de México,Pending,PayPal,WH-BOG-01,23.0,8.4,carlos.r@yahoo.com,3.0
ORD-000160,PRD-0042,Coffee Maker 12cup,Apparel,Logistics Pro S.A.,94.0,2179.68,204889.92,USD,2022-12-07,2022-12-15,Brasil,São Paulo/Brasil/01310-100,Delivered,Credit Card,WH-BOG-01,1.0,38.5,john.d@company.co,2.3
ORD-000161,PRD-0026,Running Shoes M,Electronics,fastship colombia,309.0,1879.84,580870.56,BRL,2024-11-20,2024-12-31,Brasil,Brasília,Returned,Credit Card,WH-LIM-04,7.0,7.8,luis.p@gmail.com,3.7
ORD-000162,PRD-0011,Protein Powder 2kg,Apparel,Logistics Pro S.A.,168.0,647.78,108827.04,USD,2022-10-06,,Brasil,Brasília,Pending,PayPal,WH-LIM-04,8.0,13.6,carlos.r@outlook.com,3.9
ORD-000163,PRD-0013,Running Shoes M,Apparel,FastShip Colombia,259.0,551.17,,COP,2023-04-08,2023-09-25,Chile,Concepción,Returned,Bank Transfer,WH-LIM-04,10.0,29.3,carlos.r@yahoo.com,4.3
ORD-000164,PRD-0002,Solar Panel 250W,Food & Beverage,Pacific Trade SAS,281.0,1453.06,408309.86,MXN,2024-07-26,2024-08-24,Brasil,São Paulo,Delivered,Credit Card,WH-MED-02,44.0,3.8,carlos.r@gmail.com,4.9
ORD-000165,PRD-0003,Office Chair Ergonomic,Apparel,Logistics Pro S.A.,335.0,204964.75,68663191.25,COP,2022-02-17,2022-03-20,Colombia,Bogotá,Cancelled,Bank Transfer,WH-SCL-05,2.0,31.3,luis.p@gmail.com,1.5
ORD-000166,PRD-0001,Solar Panel 250W,Personal Care,Pacific Trade SAS,153.0,2363.35,15030.7,MXN,2024-12-29,2025-02-12,Brasil,Brasília,Delivered,Bank Transfer,WH-MED-02,14.0,29.2,john.d@company.co,4.8
ORD-000167,PRD-0010,Solar Panel 250W,Apparel,Pacific Trade SAS,223.0,678.96,151408.08,BRL,2022-05-16,2022-07-14,Mexico,Ciudad de México,In Transit,Credit Card,WH-SCL-05,32.0,22.9,carlos.r@gmail.com,2.4
ORD-000168,PRD-0035,Solar Panel 250W,Apparel,FastShip Colombia,471.0,626.53,295095.63,COP,2024-06-17,2024-07-20,Peru,Cusco,Pending,Credit Card,WH-CAL-03,5.0,6.6,luis.p@company.co,3.0
ORD-000169,PRD-0009,Protein Powder 2kg,Personal Care,Pacific Trade SAS,65701.0,1848.76,121465380.76,USD,2024-07-07,2024-09-02,Mexico,"Calle 527, Ciudad de México (Mexico) 06600",Cancelled,Credit Card,WH-SCL-05,19.0,8.5,maria.g@outlook.com,4.6
ORD-000170,PRD-0032,Laptop Pro 15,Food & Beverage,FastShip Colombia,259.0,388.51,,BRL,2022-01-15,2022-01-30,Brasil,Rio de Janeiro,Pending,PayPal,WH-MED-02,23.0,4.4,ana.m@outlook.com,2.9
ORD-000171,PRD-0027,Protein Powder 2kg,Food & Beverage,Andean Freight Co.,57.0,863.58,34222.2,MXN,2024-05-29,2024-06-26,Brasil,Rio de Janeiro,Returned,Cash,WH-MED-02,31.0,28.0,luis.p@yahoo.com,5.0
ORD-000172,PRD-0040,Safety Gloves L,Industriall,FastShip Colombia,27.0,880.81,23781.87,USD,2023-01-08,2023-02-25,Brasil,Brasília,Cancelled,Cash,WH-SCL-05,24.0,31.2,sofia.v@outlook.com,1.5
ORD-000173,PRD-0038,LED Strip 5m,Electronics,Andean Freight co.,390.0,483.31,188490.9,MXN,2024-01-20,2024-03-19,Peru,Cusco,Pending,Bank Transfer,WH-BOG-01,26.0,20.5,luis.p@company.co,1.8
ORD-000173,PRD-0045,Laptop Pro 15,Personal Care,Global Cargo Ltda,122.0,698.0,85156.0,USD,2023-05-25,,Brasil,Rio de Janeiro,Returned,Bank Transfer,WH-CAL-03,1.0,38.6,luis.p@gmail.com,2.0
ORD-000174,PRD-0014,Protein Powder 2kg,Industrial,Andean Freight Co.,95.0,2358.67,224073.65,MXN,2022-11-30,2023-01-13,Colombia,Medellín/Colombia/110111,Delivered,Bank Transfer,WH-SCL-05,8.0,25.8,,3.0
ORD-000175,PRD-0048,Industrial Drill,Personal Care,Global Cargo Ltda,322.0,1363.88,439169.36,BRL,2022-10-18,,Peru,Arequipa,Cancelled,Credit Card,WH-MED-02,23.0,14.4,carlos.r@yahoo.com,3.7
ORD-000176,PRD-0020,Bluetooth Speaker,Industrial,Logistics Pro S.A.,76.0,1964.94,149335.44,BRL,2023-07-25,2023-08-03,Brasil,Rio de Janeiro,Returned,Cash,WH-MED-02,35.0,32.9,ana.m@yahoo.com,3.0
ORD-000177,prd-0012,Protein Powder 2kg,Food & Beverage,FastShip Colombia,468.0,1868.75,874575.0,COP,2024-02-13,2024-03-12,Colombia,Bogotá,In Transit,Cash,WH-BOG-01,10.0,5.6,ana.m@company.co,1.1
ORD-000178,PRD-0042,Laptop Pro 15,Industrial,Andean Freight Co.,364.0,234.38,85314.32,COP,2024-03-31,2024-04-12,Chile,Concepción,Cancelled,Bank Transfer,WH-LIM-04,5.0,13.4,carlos.r@gmail.com,3.0
ORD-000179,PRD-0003,Safety Gloves L,Personal Care,Logistics Pro S.A.,56745.0,789.61,44806419.45,COP,2022-07-19,2022-08-21,Mexico,"Mexico, Guadalajara, 06600",In Transit,PayPal,WH-MED-02,42.0,39.7,luis.p@outlook.com,3.5
ORD-000180,PRD_0045,LED Strip 5m,Electronics,Andean Freight Co.,259.0,1954.71,,USD,2024-07-20,2024-07-31,Chile,Santiago,delivered,Cash,WH-LIM-04,8.0,14.5,luis.p@yahoo.com,2.3
ORD-000181,PRD-0029,Coffee Maker 12cup,Electronics,Pacific Trade SAS,205.0,1674.53,343278.65,BRL,2022-08-12,2022-10-10,Mexico,Ciudad de México,Cancelled,PayPal,WH-SCL-05,41.0,39.5,john.d@company.co,1.1
ORD-000182,PRD-0017,LED Strip 5m,Electronics,Andean Freight Co.,48.0,745.78,35797.44,BRL,2024-08-31,2024-10-15,Chile,Santiago,In Transit,Bank Transfer,WH-CAL-03,-3.0,12.7,john.d@gmail.com,3.5
ORD-000183,PRD-0003,Safety Gloves L,Apparel,FastShip Colombia,259.0,906988.53,,USD,2024-10-19,2024-11-15,Chile,Valparaíso,Cancelled,Bank Transfer,WH-LIM-04,7.0,4.2,ana.m@gmail.com,1.4
ORD-000184,PRD-0003,LED Strip 5m,Industrial,Andean Freight Co.,465.0,23.97,11146.05,MXN,2023-07-03,2023-08-26,Mexico,"Guadalajara, Mexico - CP 06600",IN TRANSIT,Cash,WH-LIM-04,13.0,2.1,sofia.v@company.co,3.1
ORD-000185,PRD-0009,Solar Panel 250W,Food & Beverage,Global Cargo Ltda,304.0,2431.14,739066.56,Dollars,2024-07-18,2024-07-30,Mexico,Monterrey,Cancelled,Credit Card,WH-BOG-01,7.0,4.9,maria.g@gmail.com,1.8
ORD-000186,PRD-0027,Office Chair Ergonomic,Industrial,Andean Freight Co.,33418.0,297.43,9939515.74,USD,2022-11-21,2022-11-29,Colombia,Cali,Pending,Bank Transfer,WH-240,9.0,38.1,john.d@company.co,2.6
ORD-000187,PRD-0044,Mechanical Keyboard,Personal Care,Andean Freight Co.,164.0,1420.02,232883.28,USD,2024-07-09,2024-08-11,Peru,Cusco,Cancelled,Unknown,WH-MED-02,43.0,12.6,,3.2
ORD-000188,PRD-0034,Safety Gloves L,Electronics,Andean Freight Co.,256.0,1134.7,290483.2,COP,2022-02-13,2022-04-09,Peru,Arequipa,Returnned,Credit Card,Unknown,27.0,30.1,john.d@company.co,2.8
ORD-000189,PRD-0008,Industrial Drill,Electronics,Andean Freight Co.,418.0,2170.7,907352.6,USD,2022-09-04,,Peru,Lima,Delivered,Bank Transfer,WH-LIM-04,34.0,26.5,sofia.v@company.co,1.3
ORD-000190,PRD-0043,LED Strip 5m,Industrial,Logisticss Pro S.A.,250.0,1321.47,330367.5,MXN,2024-07-18,2024-07-25,Brasil,Rio de Janeiro,Cancelled,Cash,WH-SCL-05,7.0,35.8,sofia.v@company.co,2.4
ORD-000191,PRD-0028,Solar Panel 250W,Electronics,Andean Freight Co.,312.0,1617.63,504700.56,USD,2022-03-15,2022-04-19,Mexico,Monterrey,Delivered,Cash,WH-MED-02,39.0,20.4,luis.p@company.co,1.7
ORD-000192,PRD-0022,Protein Powder 2kg,Industriall,Unknown,390.0,1459.98,569392.2,USD,2022-04-03,2022-04-22,Chile,Santiago,Pending,Cash,WH-LIM-04,23.0,20.7,luis.p@company.co,1.1
ORD-000193,PRD-0043,Wireless Headset,Personal Care,Global Cargo Ltda,56.0,2248.56,125919.36,COP,2023-06-28,2023-07-20,Peru,Arequipa,Returned,Credit Card,WH-CAL-03,32.0,27.2,luis.p@yahoo.com,1.1
ORD-000194,PRD-0038,Office Chair Ergonomic,Electronics,Global Cargo Ltda,341.0,1784.43,608490.63,BRL,2022-06-15,2022-08-14,Peru,Lima,Returned,PayPal,WH-SCL-05,17.0,12.0,sofia.v@company.co,2.7
ORD-000195,PRD-0021,Solar Panel 250W,Industrial,Andean Freight Co.,387.0,1452.9,562272.3,MXN,2022-04-20,2022-05-16,Peru,Cusco,Delivered,Credit Card,WH-CAL-03,4.0,20.4,luis.p@yahoo.com,4.6
ORD-000196,PRD-0041,Coffee Maker 12cup,Personal Care,Logistics Pro S.A.,54.0,143.85,7767.9,COP,2023-04-27,2023-06-19,Peru,Cusco,Delivered,Bank Transfer,WH-SCL-05,19.0,19.7,sofia.v@gmail.com,2.1
ORD-000197,PRD-0038,Coffee Maker 12cup,Industrial,LOGISTICS PRO S.A.,142.0,1323.045,-119400.7,COP,2023-12-16,2024-01-18,Mexico,Monterrey,In Transit,Cash,WH-LIM-04,43.0,20.3,sofia.v@outlook.com,4.3
ORD-000198,PRD_0045,Wireless Headset,Industrial,FastShip Colombia,499.0,290.61,145014.39,MXN,2022-03-02,2022-04-16,Mexico,Monterrey,Cancelled,Cash,WH-LIM-04,13.0,38.4,maria.g@gmail.com,1.3
ORD-000199,PRD-0047,LED Strip 5m,Industrial,Pacific Trade SAS,448.0,749.08,335587.84,MXN,2022-02-16,2022-04-17,Brasil,"Calle 992, São Paulo (Brasil) 01310-100",Returnned,Cash,WH-BOG-01,17.0,16.9,carlos.r@yahoo.com,4.0
ORD-000200,PRD-0032,Office Chair Ergonomic,Electronics,Andean Freight Co.,485.0,1244.01,603344.85,BRL,2023-09-14,2023-09-29,Colombia,Bogotá,Delivered,Credit Card,WH-MED-02,9.0,24.6,john.d@company.co,1.0
ORD-000201,PRD-0035,Bluetooth Speaker,Apparel,FastShip Colombia,456.0,1199.36,546908.16,MXN,2023-02-26,2023-03-21,Brasil,Brasília,Returned,Cash,WH-BOG-01,40.0,36.5,john.d@yahoo.com,1.1
ORD-000202,PRD-0049,Protein Powder 2kg,APPAREL,Pacific Trade SA S,31.0,2157.62,66886.22,COP,2024-02-16,2024-02-20,Colombia,Medellín,Pending,Cash,WH-BOG-01,28.0,37.1,luis.p@company.co,5.0
ORD-000203,PRD-0047,Bluetooth Speaker,Industrial,FastShip Colombia,128.0,101.32,12968.96,MXN,2022-01-26,2022-02-16,Peru,Arequipa,Deliverd,PayPal,WH-LIM-04,18.0,38.1,john.d@outlook.com,1.6
ORD-000204,PRD-9999,LED Strip 5m,Personal Care,FastShip Colombia,348.0,116.61,40580.28,BRL,2022-08-20,2022-09-10,Peru,"Calle 897, Arequipa (Peru) 15001",Pending,PayPal,WH-CAL-03,3.0,23.6,john.d@outlook.com,3.6
ORD-000205,PRD-0042,Office Chair Ergonomic,Personal Care,Pacific Trade SAS,409.0,1105.34,452084.06,MXN,2023-05-15,2023-06-08,Brasil,São Paulo,Cancelled,Cash,WH-CAL-03,29.0,33.1,maria.g@company.co,4.2
ORD-000206,PRD-0027,Running Shoes M,Apparel,Logistics Pro S.A.,241.0,1081.39,260614.99,COP,2024-11-20,2025-01-17,Mexico,Monterrey,Pending,Cash,WH-BOG-01,29.0,29.6,sofia.v@yahoo.com,4.3
ORD-000207,PRD-0001,Bluetooth Speaker,Food & Beverage,Pacific Trade SAS,25.0,2110.94,52773.5,MXN,2023-01-01,2023-02-18,Peru,Cusco,Pending,Credit Card,WH-MED-02,17.0,37.0,maria.g@yahoo.com,3.0
ORD-000208,PRD-0013,Laptop Pro 15,Food & Beverage,Andean Freight Co.,362.0,1235.67,447312.54,MXN,2022-08-27,2022-10-14,Colombia,Cali,Returned,Credit Card,WH-BOG-01,34.0,26.4,sofia.v@gmail.com,1.9
ORD-000209,PRD-0032,Wireless Headset,Electronics,FastShip Colombia,92.0,1579.41,145305.72,COP,2023-09-07,2023-10-20,Peru,Cusco,Delivered,Cash,WH-MED-02,30.0,13.9,ana.m@company.co,3.0
ORD-000210,PRD-0027,Laptop Pro 15,Industrial,Andean Freight Co.,326.0,1433.4,467288.4,USD,2023-11-07,2023-12-24,Colombia,Medellín,Returned,Credit Card,WH-MED-02,26.0,32.1,maria.g@yahoo.com,3.0
ORD-000211,PRD-0026,Protein Powder 2kg,Unknown,Logistics Pro S.A.,68.0,195.94,13323.92,BRL,2022-02-11,,Mexico,Monterrey/Mexico/06600,Pending,PayPal,WH-CAL-03,42.0,17.2,john.d@company.co,2.5
ORD-000212,PRD-0024,Solar Panel 250W,Electronics,Global Cargo Ltda,323.0,2162.75,698568.25,COP,2024-04-05,2024-05-22,Colombia,Medellín,In Transit,PayPal,WH-MED-02,35.0,9.4,luis.p@gmail.com,1.5
ORD-000211,PRD-0011,Safety Gloves L,Industrial,Pacific Trade SAS,152.0,2201.16,334576.32,MXN,2022-12-06,2022-12-20,Brasil,Rio de Janeiro,Pending,Bank Transfer,WH-LIM-04,-4.0,39.7,,3.4
ORD-000213,PRD-0015,Industrial Drill,Industrial,Pacific Trade SAS,104.0,703.56,73170.24,BRL,2023-11-08,2023-12-17,Chile,Valparaíso,Unknown,Bank Transfer,WH-MED-02,1.0,2.1,sofia.v@company.co,3.2
ORD-000214,PRD-0031,Industrial Drill,Personal Care,Global Cargo Ltda,404.0,1631.97,659315.88,BRL,2023-12-10,2024-01-15,Brasil,Brasília,Pending,Credit Card,WH-CAL-03,1.0,11.0,sofia.v@outlook.com,1.1
ORD-000215,PRD-0039,LED Strip 5m,Personal Care,Logistics Pro S.A.,436.0,144.84,63150.24,USD,2023-07-23,2023-09-01,Brasil,Rio de Janeiro,Returned,Cash,WH-LIM-04,4.0,20.1,ana.m@gmail.com,1.7
ORD-000216,PRD-0001,Coffee Maker 12cup,Personal Care,Andean Freight Co.,163.0,1972.9,321582.7,USD,2023-05-21,2023-07-18,Mexico,Guadalajara,In Transit,PayPal,WH-MED-02,45.0,14.2,luis.p@company.co,4.8
ORD-000217,PRD-0037,Safety Gloves L,Food & Beverage,Pacific Trade SAS,108.0,292.67,31608.36,COP,2024-08-14,2024-09-08,Colombia,Bogotá,Delivered,PayPal,WH-BOG-01,11.0,0.9,luis.p@company.co,3.9
